Date,Timestamp,SensorID,HeartRate,AccNorm
2026-05-25,2026-05-25 11:12:33,V038,,1.0097592157150659
2026-05-25,2026-05-25 11:12:34,V038,,1.012818227328042
2026-05-25,2026-05-25 11:12:35,V038,,1.014334256387345
2026-05-25,2026-05-25 11:12:36,V038,,1.0115678344914376
2026-05-25,2026-05-25 11:12:37,V038,79.0,1.01062896746757
2026-05-25,2026-05-25 11:12:38,V038,78.0,1.011813956045215
2026-05-25,2026-05-25 11:12:39,V038,78.0,1.0139335972769288
2026-05-25,2026-05-25 11:12:40,V038,78.0,1.01325296383896
2026-05-25,2026-05-25 11:12:41,V038,78.0,1.0129114632580232
2026-05-25,2026-05-25 11:12:42,V038,78.0,1.013842833293773
2026-05-25,2026-05-25 11:12:43,V038,78.0,1.0133106143375947
2026-05-25,2026-05-25 11:12:44,V038,78.0,1.0137686373511752
2026-05-25,2026-05-25 11:12:45,V038,78.0,1.0138214059860151
2026-05-25,2026-05-25 11:12:46,V038,77.0,1.012381454870754
2026-05-25,2026-05-25 11:12:47,V038,77.0,1.0137567984573652
2026-05-25,2026-05-25 11:12:48,V038,77.0,1.0141058868629584
2026-05-25,2026-05-25 11:12:49,V038,77.0,1.013693975706362
2026-05-25,2026-05-25 11:12:50,V038,77.0,1.0122646219975233
2026-05-25,2026-05-25 11:12:51,V038,77.0,1.0128891193604137
2026-05-25,2026-05-25 11:12:52,V038,77.0,1.012939267319612
2026-05-25,2026-05-25 11:12:53,V038,77.0,1.0133801206274868
2026-05-25,2026-05-25 11:12:54,V038,77.0,1.0111950517152049
2026-05-25,2026-05-25 11:12:55,V038,77.0,1.0129797315932605
2026-05-25,2026-05-25 11:12:56,V038,77.0,1.013316554251238
2026-05-25,2026-05-25 11:12:57,V038,77.0,1.01259236500495
2026-05-25,2026-05-25 11:12:58,V038,77.0,1.01281812538002
2026-05-25,2026-05-25 11:12:59,V038,76.0,1.0134425321272562
2026-05-25,2026-05-25 11:13:00,V038,76.0,1.0122977223116665
2026-05-25,2026-05-25 11:13:01,V038,76.0,1.0117741312383575
2026-05-25,2026-05-25 11:13:02,V038,76.0,1.0158178083812246
2026-05-25,2026-05-25 11:13:03,V038,76.0,1.0170546532053515
2026-05-25,2026-05-25 11:13:04,V038,76.0,1.0152649686406268
2026-05-25,2026-05-25 11:13:05,V038,76.0,1.009933551674043
2026-05-25,2026-05-25 11:13:06,V038,76.0,1.0123851706173534
2026-05-25,2026-05-25 11:13:07,V038,76.0,1.0118164414200692
2026-05-25,2026-05-25 11:13:08,V038,77.0,1.011325582772287
2026-05-25,2026-05-25 11:13:09,V038,77.0,1.0127968219201409
2026-05-25,2026-05-25 11:13:10,V038,77.0,1.012834110085416
2026-05-25,2026-05-25 11:13:11,V038,78.0,1.0130643041508425
2026-05-25,2026-05-25 11:13:12,V038,78.0,1.0134505616363525
